,name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,Best overall,Best position,Growth,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,International reputation,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Pied droit
201464,"David López, David López Silva",34,79 ,79 ,2026,201505,185,81,,CB,,5500000,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201821,"M. Rojo, Faustino Marcos Alberto Rojo",34,76 ,76 ,2025,201862,186,82,,CB,,2400000,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
201823,"S. Thomas, Simon Edmund Thomas",34,60 ,60 ,2025,201864,191,90,,GK,,40000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201832,"J. Bendik, Joe Bendik",35,61 ,61 ,2024,201873,191,98,,GK,,35000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
201846,"D. Johnson, Daniel Anthony Johnson",31,66,66,2025,201887,174,67,,CAM,,1000000,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
201867,"A. Wisdom, Andre Wisdom",31,59,59,2024,201908,186,78,,RB,,180000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201949,"Saborit, Enric Saborit Teixidor",32,70 ,70 ,2025,201990,186,72,,LB,,1100000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
201976,"O. Hernández, Onel Lázaro Hernández Mayea",31,70 ,70 ,2025,202017,172,76,,LM,,1300000,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201983,"R. Freuler, Remo Marco Freuler",32,81 ,81 ,2026,202024,180,80,,CDM,,17000000,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2712,"C. Coady, Conor David Coady",31,73 ,73 ,2026,202048,186,80,77,CDM,0,2100000,39000,€8.3M,332,,,,,,337,,,,,,270,,,,,,342,,,,,,329,,,,,,,230,,,,53,,,,,,1893,392,1,46,57,75,65,78,1
202048,"L. Mejía, Luis Ricardo Mejía Cajar",33,73,73,2026,202089,193,81,,GK,,750000,14000,,,21,14,13,24,16,,13,21,19,22,16,,55,48,60,67,58,,51,73,37,76,17,,45,19,13,42,18,31,,30,13,13,,73,77,68,71,76,,,,,,,,,0
202129,"M. Boxall, Michael Joseph Boxall",35,69 ,69 ,2024,202170,188,91,,CB,,375000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
202160,"J. Gouweleeuw, Jeffrey Gouweleeuw",32,75 ,75 ,2025,202201,188,83,,CB,,3600000,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
202290,"F. Quignon, Facundo Tomás Quignón",31,72 ,72 ,2025,202331,178,73,,CDM,,1600000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
202388,"D. da Costa, Danny Vieira da Costa",30,74 ,74 ,2025,202429,187,87,,CB,,3500000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
202416,"L. Koopmans, Luuk Koopmans",30,65 ,65 ,2027,202457,190,83,,GK,,475000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
605,"V. Hladký, Václav Hladký",33,69 ,69 ,2026,202617,192,80,69,GK,0,450000,26000,€1.3M,119,,,,,,169,,,,,,309,,,,,,227,,,,,,139,,,,,,,66,,,,345,,,,,,1374,403,1,69,69,69,70,58,1
202645,"N. Wells, Nahki Michael Wells",34,68 ,68 ,2025,202686,170,69,,CF,,575000,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
202652,"M. Crooks, Matt Davidson Rider Crooks",30,69 ,69 ,2026,202693,192,80,,CDM,,1300000,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2715,"J. Tarkowski, James Alan Tarkowski",31,80 ,80 ,2026,202695,188,81,79,CB,0,14500000,65000,€27.6M,287,59,40,82,66,40,299,55,54,53,73,64,285,41,46,52,80,53,337,63,80,68,86,38,318,89,79,43,62,52,75,245,81,83,82,50,14,8,12,9,7,1821,383,1,52,45,64,60,81,1
202767,"Li Ke, Li KeNicholas Harry Yennaris 李可",31,65 ,65 ,2028,202808,171,70,,CM,,575000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
202769,"S. McDermott, Sean McDermott",31,65 ,65 ,2026,202810,185,83,,GK,,375000,3000,,,17,11,15,28,12,,13,16,19,38,19,,39,42,48,62,43,,46,57,30,58,10,,36,15,12,43,21,43,,14,14,13,,66,64,61,64,66,,,,,,,,,1
2079,"E. Martínez, Damián Emiliano Martínez Romero",31,87 ,87 ,2029,202811,195,88,86,GK,0,42000000,125000,€85.5M,134,,,,,,156,,,,,,296,,,,,,265,,,,,,170,,,,,,,51,,,,419,,,,,,1491,477,3,84,82,83,85,58,1
202814,"Tan Long, Tan Long谭龙",36,66 ,66 ,2024,202855,185,80,,CF,,275000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
202927,"Yun Il Lok, Il-lok Yun윤일록 尹日录",32,67 ,67 ,2028,202968,178,65,,RB,,700000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
202937,"Min Sang Gi, Sang-gi Min민상기 闵尚基",32,62 ,62 ,2028,202978,184,77,,CB,,250000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
202983,"Isaías, Isaías Sánchez Cortés",37,63 ,63 ,2025,203024,176,67,,CDM,,90000,3000,,,59,46,50,62,43,,61,61,62,63,61,,40,34,73,59,80,,57,53,81,64,54,,70,60,53,57,50,64,,58,59,55,,12,15,13,8,11,,,,,,,,,1
202993,"J. Day, Joseph David Day",33,60 ,60 ,2025,203034,190,84,,GK,,80000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
203136,"D. Foulquier, Dimitri Foulquier",31,74 ,74 ,2025,203177,183,72,,RB,,3100000,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
203169,"Y. Songo'o, Yann Songo'o",32,60 ,60 ,2025,203210,185,77,,CB,,160000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
203352,"E. Gnahoré, Vhakka Eddy Stelh Gnahoré",30,68 ,68 ,2025,203393,188,88,,CDM,,1000000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
203374,"J. Reeves, Jake Kenny Reeves",31,64 ,64 ,2026,203415,173,70,,CM,,475000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
203442,"D. Klaassen, Davy Klaassen",31,77 ,77 ,2025,203483,179,70,,CM,,8500000,18000,,,67,80,75,76,79,,71,63,53,75,79,,66,42,65,78,70,,79,79,81,74,76,,77,70,82,77,75,80,,72,73,66,,12,6,13,16,10,,,,,,,,,1
203444,"T. Kongolo, Terence Kongolo",30,67 ,67 ,2026,203485,188,70,,CB,,825000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
203446,"J. Lascelles, Jamaal Lascelles",30,73,73,2025,203487,188,83,,CB,,3500000,72000,,,46,34,74,64,33,,41,37,16,59,60,,39,41,48,71,51,,51,81,54,85,27,,79,73,23,40,20,60,,75,73,72,,10,15,7,10,15,,,,,,,,,1
203494,"T. Vilhena, Tonny Emílio Trindade de Vilhena",29,73 ,73 ,2027,203535,175,70,,CM,,3000000,20000,,,74,69,71,75,68,,73,73,64,74,73,,71,70,75,72,79,,80,82,72,75,74,,71,72,73,74,52,75,,73,72,70,,12,8,16,12,12,,,,,,,,,0
203592,"M. Bruno, Massimo Bruno",30,67 ,67 ,2025,203633,178,75,,CAM,,975000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
203658,"G. Courtet, Gaëtan Courtet",35,68 ,68 ,2025,203699,180,73,,CF,,525000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
203663,"I. Salah, Ibrahim Salah Abdel-Fattah",30,66 ,66 ,Unknown,203704,176,70,,CB,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
203684,"V. Misidjan, Virgil Roy Misidjan",30,70 ,70 ,2026,203725,173,70,,LM,,1500000,18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
203695,"S. Bahoken, Stéphane Cédric Bahoken",32,68 ,68 ,2025,203736,185,88,,CF,,975000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
203702,"J. Serrant-Green, Jack Serrant-Green",26,50 ,51 ,2024,203743,192,86,,CF,,60000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1633,"Héctor Bellerín, Héctor Bellerín Moruno",29,76 ,76 ,2028,203747,178,74,77,RB,0,6500000,26000,€20M,300,,,,,,324,,,,,,390,,,,,,293,,,,,,340,,,,,,,223,,,,61,,,,,,1931,413,3,81,51,69,76,72,1
203708,"S. Bradley, Sonny Bradley",32,66 ,66 ,2025,203749,196,90,,CB,,550000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
203716,"Zé Luís, José Luís Mendes Andrade",33,69,69,2025,203757,184,80,,CF,,1000000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
203739,"F. Veseli, Frédéric Shtjefan Veseli",31,66 ,66 ,2025,203780,183,80,,CB,,575000,3000,,,54,39,67,64,30,,62,41,44,60,65,,66,68,68,64,71,,55,72,58,69,35,,67,63,42,42,45,66,,68,64,64,,11,13,10,15,15,,,,,,,,,1
203741,"A. Benali, Ahmed Benaliاحمد بن علي",32,70 ,70 ,2025,203782,173,66,,CAM,,1300000,4000,,,56,59,39,73,60,,68,60,64,71,74,,85,69,92,69,90,,64,62,84,59,64,,54,58,72,70,64,69,,31,46,54,,8,8,5,9,13,,,,,,,,,1
203854,"Pozuelo, Alejandro Pozuelo Melero",32,76 ,76 ,2025,203895,172,74,,CAM,,6000000,27000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
204021,"D. Keet, Darren Keet",30,67 ,67 ,Unknown,204062,183,82,,GK,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
204036,"M. Niang, M'Baye Hamady Niang",29,72 ,72 ,2025,204077,184,75,,CF,,2300000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
204051,"J. Blaswich, Janis Jonathan Blaswich",33,75 ,75 ,2025,204092,193,89,,GK,,1800000,27000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
204111,"J. Jønsson, Jens Jønsson",31,73 ,73 ,2026,204152,182,78,,CDM,,2100000,22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
204256,"A. O'Connor, Anthony Dean O'Connor",31,64 ,64 ,2025,204297,188,80,,CB,,400000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
204281,"R. McKenzie, Rory McKenzie",30,61 ,61 ,2025,204322,176,75,,LM,,325000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
204308,"I. Šehić, Ibrahim Šehić",35,74 ,74 ,2028,204349,190,80,,GK,,475000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
204312,"C. Forsyth, Craig Forsyth",35,66 ,66 ,2025,204353,189,83,,LB,,275000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
204313,"J. Alnwick, Jak Alnwick",31,69 ,69 ,2025,204354,187,82,,GK,,750000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
204314,"P. Dummett, Paul Dummett",32,68 ,68 ,2025,204355,183,82,,CB,,775000,10000,,,62,41,66,66,33,,61,54,52,64,63,,53,52,55,65,62,,42,67,50,70,35,,72,69,56,52,43,64,,68,68,67,,15,11,13,11,13,,,,,,,,,0
204329,"S. van de Streek, Alexander Gerard van de Streek",31,68 ,68 ,2025,204370,180,74,,CF,,1000000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
204331,"E. Başsan, Emrah Başsan",32,67 ,67 ,2025,204372,177,66,,RM,,800000,13000,,,70,64,51,65,66,,67,72,72,64,66,,76,75,80,58,79,,74,65,65,56,74,,61,21,65,62,61,64,,20,14,23,,12,9,15,13,8,,,,,,,,,0
204658,"L. Melgarejo, Lorenzo Antonio Melgarejo Sanabria",33,72 ,72 ,2027,204699,178,75,,LW,,1500000,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1398,"C. Taylor, Charles James Taylor",30,72 ,72 ,2026,204760,185,70,74,LB,0,2000000,40000,€7.4M,300,71,46,70,69,43,335,69,68,61,66,70,340,65,53,67,70,66,355,63,75,64,73,59,320,78,72,59,65,45,71,219,69,72,73,54,13,6,14,13,8,1923,408,1,68,52,68,70,73,0
204735,"T. Leistner, Toni Andreas Leistner",33,71 ,71 ,2025,204776,190,87,,CB,,900000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
204746,"C. McHugh, Carl Gerard McHugh",31,67 ,67 ,2025,204787,180,72,,CDM,,725000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
204779,"G. Mackay-Steven, Gary Sean Mackay-Steven",33,64 ,64 ,2025,204820,175,70,,LM,,375000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
204784,"B. Wilson, Ben Wilson",31,68 ,68 ,2025,204825,190,76,,GK,,650000,18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
204801,"Y. Brecher, Yanick Brecher",31,71 ,71 ,2027,204842,196,88,,GK,,1000000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
204819,"K. Hemmings, Kane Ruudi Hemmings",32,61 ,61 ,2025,204860,186,78,,CF,,275000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2721,"B. Mendy, Benjamin Mendy",29,71 ,71 ,2026,204884,185,85,73,LB,0,1600000,8000,€4.2M,296,,,,,,338,,,,,,334,,,,,,329,,,,,,339,,,,,,,220,,,,47,,,,,,1903,408,2,70,53,74,73,71,0
204895,"J. Egan, John Egan",31,72 ,72 ,2025,204936,185,75,,CB,,1600000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1400,"P. Gazzaniga, Paulo Dino Gazzaniga Farias",32,82 ,82 ,2027,205186,196,90,81,GK,0,15000000,30000,€28.4M,111,23,12,14,49,13,157,20,31,21,54,31,316,57,56,65,79,60,241,62,66,42,55,19,178,40,19,15,64,40,61,58,23,21,14,400,82,80,83,82,81,1461,457,1,80,80,79,81,57,1
205216,"N. Sliti, Naïm Sliti",29,72 ,72 ,2023,205257,173,78,,LM,,2300000,22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
205247,"Fernando, Fernando Martínez Rubio",34,74 ,74 ,2025,205288,183,88,,GK,,725000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
205440,"M. Bennett, Mason Kane Bennett",27,65 ,65 ,2025,205481,178,65,,CF,,775000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
205489,"M. Pigliacelli, Mirko Pigliacelli",31,72 ,72 ,2027,205530,184,83,,GK,,1200000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
205510,"Álvaro Lemos, Álvaro Lemos Collazo",31,68 ,68 ,2025,205551,175,78,,RB,,875000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
205512,"L. Ceppitelli, Luca Ceppitelli",34,66,66,2025,205553,186,83,,CB,,325000,3000,,,34,39,71,53,37,,41,40,26,47,54,,38,35,47,61,55,,50,72,37,77,34,,66,66,29,35,37,66,,73,66,66,,12,10,10,9,10,,,,,,,,,1
205525,"Alberto Moreno, Alberto Moreno Pérez",31,75 ,75 ,2025,205566,171,65,,LB,,4100000,27000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
205528,"J. Ward-Prowse, James Michael Edward Ward-Prowse",29,78 ,78 ,2025,205569,173,66,,CM,,13500000,84000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
205555,"J. Husband, James Andrew Husband",30,66 ,66 ,2026,205596,179,65,,LB,,725000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
205718,"D. Stojanović, Dejan StojanovićДејан Стојановиќ",30,70 ,70 ,2026,205759,196,89,,GK,,1100000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
205777,"R. Woods, Ryan Woods",30,64 ,64 ,2026,205818,174,72,,CDM,,550000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
911,"B. Davies, Benjamin Thomas Davies",31,76 ,76 ,2025,205923,181,76,77,CB,0,5000000,76000,€16.2M,328,,,,,,341,,,,,,341,,,,,,332,,,,,,335,,,,,,,236,,,,45,,,,,,1958,416,2,64,58,72,72,78,0
609,"L. Shaw, Luke Paul Hoare Shaw",28,79,79,2027,205988,181,75,82,LB,0,19000000,100000,€56.1M,356,,,,,,388,,,,,,376,,,,,,371,,,,,,364,,,,,,,242,,,,49,,,,,,2146,453,2,76,57,82,79,81,0
2728,"J. Willems, Jetro Danovich Sexer Willems",30,67 ,67 ,2025,205995,177,87,69,CB,0,825000,7000,€1.7M,311,70,58,65,67,52,343,59,70,62,66,62,336,63,61,58,59,74,366,73,76,65,77,71,313,70,64,59,64,46,62,201,66,67,67,56,9,14,16,7,10,1926,408,2,66,64,69,69,67,0
205962,"Y. Mvogo, Yvon Landry Mvogo Nganoma",30,76 ,76 ,2025,206003,189,93,,GK,,5000000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
206032,"A. Obileye, Stephen Ayomide Oluwagbenga Obileye",29,62 ,62 ,2024,206073,195,90,,CB,,325000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
206034,"S. Johnstone, Samuel Luke Johnstone",31,77 ,77 ,2028,206075,193,85,,GK,,5500000,39000,,,17,11,17,27,15,,16,16,17,35,18,,38,45,55,73,27,,52,65,37,68,16,,24,17,11,48,42,50,,22,17,20,,77,76,69,74,78,,,,,,,,,1
206073,"K. Olsson, Mats Kristoffer Olsson",29,73 ,73 ,2026,206114,178,70,,CM,,3000000,23000,,,67,64,55,76,52,,72,71,68,73,74,,68,70,83,74,73,,66,60,80,52,64,,73,70,72,75,50,72,,70,70,65,,10,6,9,11,7,,,,,,,,,1
206074,"I. Hayden, Isaac Scott Hayden",29,71 ,71 ,2025,206115,187,79,,CDM,,1600000,63000,,,43,50,65,69,35,,68,45,43,67,68,,52,50,54,67,60,,75,72,68,78,64,,78,70,63,65,45,73,,73,70,69,,9,15,8,8,12,,,,,,,,,1
206118,"S. Sabelli, Stefano Sabelli",31,70 ,70 ,2025,206159,176,70,,RB,,1200000,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
206161,"O. Norburn, Oliver Lewis Norburn",31,65 ,65 ,2025,206202,185,82,,CDM,,575000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
206372,"T. Stepanenko, Taras StepanenkoСтепаненко Тарас Миколайович",34,74 ,74 ,2025,206413,181,76,,CDM,,1400000,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
206452,"Y. Abdelhamid, Yunis Abdelhamidيونس عبد الحميد",36,73 ,73 ,2025,206493,190,83,,CB,,550000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
206489,"M. Høibråten, Marius Christopher Høibråten",27,69 ,71 ,2023,206530,184,77,,CB,,1500000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
206508,"E. Bush, Evan Bush",38,62 ,62 ,2025,206549,186,85,,GK,,45000,2000,,,16,19,20,34,11,,19,13,18,36,23,,17,17,20,50,34,,47,54,15,65,15,,45,20,18,50,22,49,,18,11,15,,64,61,62,63,60,,,,,,,,,1
206514,"C. Pym, Christy Pym",29,65 ,65 ,2025,206555,183,81,,GK,,500000,5000,,,11,13,15,46,17,,29,15,20,53,34,,45,40,60,64,62,,50,63,42,68,16,,30,28,16,62,23,62,,24,18,17,,59,65,66,65,67,,,,,,,,,1
206525,"M. Crocombe, Maxime Teremoana Crocombe",30,65 ,65 ,2025,206566,194,88,,GK,,475000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
206560,"M. Sampirisi, Mario Sampirisi",31,69,69,2025,206601,188,75,,CB,,1100000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2734,"Pablo Marí, Pablo Marí Villar",30,73,73,2026,206654,193,87,75,CB,0,3500000,25000,€8M,244,,,,,,227,,,,,,275,,,,,,308,,,,,,250,,,,,,,229,,,,52,,,,,,1585,355,2,62,40,49,54,77,0
134,"L. Trossard, Leandro Trossard",29,83 ,83 ,2027,207421,171,67,82,LW,0,35500000,165000,€57.4M,387,,,,,,398,,,,,,418,,,,,,368,,,,,,303,,,,,,,79,,,,47,,,,,,2000,417,2,80,82,79,85,30,1
207604,"M. Barrow, Modou Secka Barrow",31,65 ,65 ,2028,207645,177,60,,LM,,600000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
207691,"Roger Martí, Roger Martí Salvador",33,69,69,2026,207732,179,74,,CF,,1000000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
207712,"Oh Ban Suk, Ban-suk Oh오반석 吴反锡",36,64 ,64 ,2024,207753,190,81,,CB,,100000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2091,"K. Ayhan, Kaan Ayhan",29,75 ,75 ,2026,207790,184,84,74,CDM,0,4900000,41000,€6.8M,289,,,,,,360,,,,,,324,,,,,,377,,,,,,316,,,,,,,219,,,,58,,,,,,1943,399,1,59,53,71,68,73,1
207827,"J. Mountney, John Mountney",31,57 ,57 ,2026,207868,182,77,,RB,,120000,3000,,,58,48,55,60,50,,55,58,56,58,61,,51,50,52,54,67,,62,60,57,65,56,,58,55,57,58,51,56,,54,54,53,,10,8,14,8,14,,,,,,,,,1
2093,"J. Martínez, Josef Alexander Martínez Mencia",31,73 ,73 ,2025,207877,173,74,73,CF,0,2600000,9000,€4.4M,331,,,,,,329,,,,,,399,,,,,,351,,,,,,296,,,,,,,51,,,,60,,,,,,1817,374,2,81,72,60,73,23,1
207843,"Willian Arão, Willian Souza Arão da Silva",32,76 ,76 ,2025,207884,181,74,,CDM,,5000000,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
207973,"M. Pearson, Matthew Joe Pearson",30,66,66,2025,208014,190,78,,CB,,825000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
208063,"Matheus, Matheus Lima Magalhães",31,77,77,2027,208104,190,84,,GK,,7500000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
208079,"K. Przybyłko, Kacper Przybyłko",31,68 ,68 ,2025,208120,193,88,,CF,,1000000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2095,"Lucas Torró, Lucas Torró Marset",29,77 ,77 ,2027,208137,190,77,77,CDM,0,9000000,33000,€20M,311,,,,,,329,,,,,,274,,,,,,371,,,,,,331,,,,,,,225,,,,62,,,,,,1903,396,1,46,63,69,68,75,1
208334,"M. Müller, Marius Müller",30,74 ,74 ,2028,208375,192,93,,GK,,2800000,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
208399,"M. Danielson, Marcus Andreas Danielsson",35,71 ,71 ,2025,208440,192,80,,CB,,500000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
208408,"C. Hérelle, Christophe Hérelle",31,72 ,72 ,2026,208449,188,79,,CB,,1600000,22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1406,"F. Kostić, Filip KostićФилип Костић",31,80,80,2025,208574,184,84,83,LM,0,21500000,125000,€59.5M,377,,,,,,410,,,,,,405,,,,,,411,,,,,,369,,,,,,,215,,,,64,,,,,,2251,475,3,85,76,82,82,70,0
208574,"C. Jullien, Christopher Jullien",31,72 ,72 ,2025,208615,196,88,,CB,,1600000,18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
